CRASH DATE,CRASH TIME,CRASH_DATETIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,COLLISION_ID,UNIQUE_ID,PERSON_ID,PERSON_TYPE,PERSON_INJURY,VEHICLE_ID,PERSON_AGE,EJECTION,EMOTIONAL_STATUS,BODILY_INJURY,POSITION_IN_VEHICLE,SAFETY_EQUIPMENT,COMPLAINT,PED_ROLE,PERSON_SEX,YEAR,INJURY_TYPE
2017-07-08,19:00:00,2017-07-08 19:00:00,MANHATTAN,10009,40.723923,-73.978516,"(40.723923, -73.978516)",,,0.0,0.0,0,0,0,0,0,0,PASSING TOO CLOSELY,UNSPECIFIED,SEDAN,SEDAN,3707368,6875992,FED288A6-37DF-4A4D-8967-DA43FA542598,OCCUPANT,UNSPECIFIED,17481889.0,19.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-07-08,13:20:00,2017-07-08 13:20:00,NONE,,40.608757,-74.038086,"(40.608757, -74.038086)",VERRAZANO BRIDGE UPPER,,0.0,0.0,0,0,0,0,0,0,FOLLOWING TOO CLOSELY,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,SEDAN,3706938,7048843,4D157615-79D2-489D-AD82-D23E124C4319,OCCUPANT,UNSPECIFIED,17564744.0,36.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"FRONT PASSENGER, IF TWO OR MORE PERSONS, INCLUDING THE DRIVER, ARE IN THE FRONT SEAT",LAP BELT & HARNESS,DOES NOT APPLY,PASSENGER,F,2017,MOTORIST
2017-07-08,15:35:00,2017-07-08 15:35:00,NONE,,40.608757,-74.038086,"(40.608757, -74.038086)",VERRAZANO BRIDGE UPPER,,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,SEDAN,SEDAN,3709184,11184188,89A08F06-0EE6-4580-A219-3981FF59087C,OCCUPANT,UNSPECIFIED,19624651.0,5.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"LEFT REAR PASSENGER, OR REAR PASSENGER ON A BICYCLE, MOTORCYCLE, SNOWMOBILE",LAP BELT & HARNESS,DOES NOT APPLY,PASSENGER,F,2017,MOTORIST
2017-07-11,13:00:00,2017-07-11 13:00:00,BRONX,10451,40.823647,-73.90897,"(40.823647, -73.90897)",,,0.0,0.0,0,0,0,0,0,0,PASSING OR LANE USAGE IMPROPER,UNSPECIFIED,SEDAN,SEDAN,3709321,7115285,9E919C0D-0709-4463-9CF7-28CE9806BCDB,OCCUPANT,UNSPECIFIED,17596331.0,31.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-07-05,10:45:00,2017-07-05 10:45:00,NONE,,40.761993,-73.75849,"(40.761993, -73.75849)",NORTHERN BOULEVARD,,0.0,0.0,0,0,0,0,0,0,FOLLOWING TOO CLOSELY,UNSPECIFIED,SEDAN,SEDAN,3705349,7087454,A4341EE4-3C9B-413A-9A48-7E2F0332EAC4,OCCUPANT,UNSPECIFIED,17583108.0,3.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,RIGHT REAR PASSENGER OR MOTORCYCLE SIDECAR PASSENGER,LAP BELT & HARNESS,DOES NOT APPLY,PASSENGER,F,2017,MOTORIST
2017-07-05,10:45:00,2017-07-05 10:45:00,NONE,,40.761993,-73.75849,"(40.761993, -73.75849)",NORTHERN BOULEVARD,,0.0,0.0,0,0,0,0,0,0,FOLLOWING TOO CLOSELY,UNSPECIFIED,SEDAN,SEDAN,3705349,7087455,2BCB3CBF-0077-4784-A91C-EDBD0B2EA7FD,OCCUPANT,UNSPECIFIED,17583108.0,0.0,,,,,,,REGISTRANT,M,2017,MOTORIST
2017-07-13,15:00:00,2017-07-13 15:00:00,QUEENS,11421,40.697556,-73.852776,"(40.697556, -73.852776)",WOODHAVEN BOULEVARD,PARK LANE SOUTH,0.0,0.0,0,0,0,0,0,0,FOLLOWING TOO CLOSELY,UNSPECIFIED,PICK-UP TRUCK,SEDAN,3710536,7183662,9F61DFF6-D747-4CDE-8E84-4DD04477317B,OCCUPANT,UNSPECIFIED,17629158.0,68.0,,,,,,,REGISTRANT,F,2017,MOTORIST
2017-07-28,22:00:00,2017-07-28 22:00:00,NONE,,40.820515,-73.930695,"(40.820515, -73.930695)",EAST 150 STREET,,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,STATION WAGON/SPORT UTILITY VEHICLE,3722572,7186276,B256E54C-5801-4DEF-B614-ED10900FC2C7,OCCUPANT,UNSPECIFIED,17630414.0,0.0,,,,,,,REGISTRANT,M,2017,MOTORIST
2017-07-15,11:50:00,2017-07-15 11:50:00,NONE,,40.571625,-74.11192,"(40.571625, -74.11192)",NEW DORP LANE,CLAWSON STREET,0.0,0.0,0,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,SEDAN,SEDAN,3711545,7212925,B621AB3D-46CB-447A-852D-94D552AA6B7C,OCCUPANT,UNSPECIFIED,17643417.0,23.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-07-15,01:59:00,2017-07-15 01:59:00,NONE,,40.803444,-73.91438,"(40.803444, -73.91438)",BRUCKNER EXPRESSWAY,EAST 135 STREET,1.0,0.0,0,0,0,0,1,0,FOLLOWING TOO CLOSELY,UNSPECIFIED,SEDAN,STATION WAGON/SPORT UTILITY VEHICLE,3713391,7189084,C5046E7E-9C2F-4DB8-9776-9AB7C5E04633,OCCUPANT,UNSPECIFIED,17631788.0,58.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"FRONT PASSENGER, IF TWO OR MORE PERSONS, INCLUDING THE DRIVER, ARE IN THE FRONT SEAT",LAP BELT,DOES NOT APPLY,PASSENGER,M,2017,MOTORIST
2017-07-05,08:30:00,2017-07-05 08:30:00,MANHATTAN,10032,40.84103,-73.94463,"(40.84103, -73.94463)",WEST 165 STREET,RIVERSIDE DRIVE,0.0,0.0,0,0,0,0,0,0,FOLLOWING TOO CLOSELY,UNSPECIFIED,SEDAN,SEDAN,3705926,6886737,E52DC12D-300E-4314-A8FF-28C5245E32A7,OCCUPANT,UNSPECIFIED,17487012.0,0.0,,,,,,,REGISTRANT,U,2017,MOTORIST
2017-07-11,10:12:00,2017-07-11 10:12:00,BROOKLYN,11216,40.680374,-73.94913,"(40.680374, -73.94913)",,,1.0,0.0,1,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,,SEDAN,,3709671,7130466,2393A9F1-DE0E-4C10-8B4E-151113954CEE,PEDESTRIAN,INJURED,,43.0,,CONSCIOUS,ABDOMEN - PELVIS,,,COMPLAINT OF PAIN,PEDESTRIAN,F,2017,PEDESTRIAN
2017-07-23,18:00:00,2017-07-23 18:00:00,QUEENS,11372,40.75491,-73.89164,"(40.75491, -73.89164)",,,0.0,0.0,0,0,0,0,0,0,DRIVER INEXPERIENCE,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,PICK-UP TRUCK,3717870,7184411,8132D2D4-1212-4B45-8E84-B280571708BC,OCCUPANT,UNSPECIFIED,17629515.0,0.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,UNKNOWN,,DOES NOT APPLY,DRIVER,U,2017,MOTORIST
2017-07-10,00:00:00,2017-07-10 00:00:00,QUEENS,11434,40.68676,-73.78449,"(40.68676, -73.78449)",116 AVENUE,BREWER BOULEVARD,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,SEDAN,SEDAN,3708603,7201790,77EA4592-D240-4807-B12B-6971743FC40A,OCCUPANT,UNSPECIFIED,17638003.0,31.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"FRONT PASSENGER, IF TWO OR MORE PERSONS, INCLUDING THE DRIVER, ARE IN THE FRONT SEAT",LAP BELT & HARNESS,DOES NOT APPLY,PASSENGER,F,2017,MOTORIST
2017-07-20,22:40:00,2017-07-20 22:40:00,NONE,,40.741234,-73.84573,"(40.741234, -73.84573)",GRAND CENTRAL PKWY,,2.0,0.0,0,0,0,0,2,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,STATION WAGON/SPORT UTILITY VEHICLE,3715271,7177803,1F29F913-394E-408E-9A83-FA8544D463BF,OCCUPANT,UNSPECIFIED,17626427.0,43.0,,,,,,,REGISTRANT,M,2017,MOTORIST
2017-07-04,21:15:00,2017-07-04 21:15:00,BRONX,10466,40.89348,-73.84581,"(40.89348, -73.84581)",,,3.0,0.0,0,0,0,0,3,0,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,SEDAN,SEDAN,3705177,7192247,F9AEA6CD-ECA8-4F8E-87DF-5A3694B05483,OCCUPANT,INJURED,17633347.0,19.0,NOT EJECTED,CONSCIOUS,HEAD,"FRONT PASSENGER, IF TWO OR MORE PERSONS, INCLUDING THE DRIVER, ARE IN THE FRONT SEAT",LAP BELT & HARNESS,COMPLAINT OF PAIN,PASSENGER,M,2017,MOTORIST
2017-07-09,15:00:00,2017-07-09 15:00:00,NONE,,40.701794,-73.80634,"(40.701794, -73.80634)",148 STREET,,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,SEDAN,SEDAN,3707624,7159868,6D663090-C4BB-482B-B2B1-6CE0C108A59E,OCCUPANT,UNSPECIFIED,17617814.0,32.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-07-24,11:10:00,2017-07-24 11:10:00,MANHATTAN,10017,40.753048,-73.97487,"(40.753048, -73.97487)",,,0.0,0.0,0,0,0,0,0,0,UNSPECIFIED,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,STATION WAGON/SPORT UTILITY VEHICLE,3717751,7176472,79841DA6-3818-442A-9B57-A7B62442F952,OCCUPANT,UNSPECIFIED,17625788.0,27.0,,,,,,,REGISTRANT,M,2017,MOTORIST
2017-07-26,10:00:00,2017-07-26 10:00:00,NONE,,40.623768,-74.01996,"(40.623768, -74.01996)",BROOKLYN QUEENS EXPRESSWAY,,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,SEDAN,SEDAN,3719387,7176422,C356BC3F-49CF-4ABF-B893-675ECA75A3E2,OCCUPANT,UNSPECIFIED,17625761.0,65.0,,,,,,,REGISTRANT,F,2017,MOTORIST
2017-07-16,23:30:00,2017-07-16 23:30:00,NONE,,40.81065,-73.967155,"(40.81065, -73.967155)",HENRY HUDSON PARKWAY,,0.0,0.0,0,0,0,0,0,0,UNSAFE LANE CHANGING,UNSPECIFIED,SEDAN,SEDAN,3712038,7110918,DAE910F1-62CC-4ECD-A0A7-9490B34EC635,OCCUPANT,UNSPECIFIED,17594216.0,61.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"FRONT PASSENGER, IF TWO OR MORE PERSONS, INCLUDING THE DRIVER, ARE IN THE FRONT SEAT",LAP BELT & HARNESS,DOES NOT APPLY,PASSENGER,F,2017,MOTORIST
2017-07-13,16:15:00,2017-07-13 16:15:00,QUEENS,11432,40.712593,-73.78402,"(40.712593, -73.78402)",,,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,SEDAN,3710823,7162574,C5E0E2C7-DCCB-418B-B74B-10FD0156B68B,OCCUPANT,UNSPECIFIED,17619117.0,38.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"FRONT PASSENGER, IF TWO OR MORE PERSONS, INCLUDING THE DRIVER, ARE IN THE FRONT SEAT",LAP BELT & HARNESS,DOES NOT APPLY,PASSENGER,F,2017,MOTORIST
2017-07-23,14:00:00,2017-07-23 14:00:00,BROOKLYN,11223,40.59729,-73.961105,"(40.59729, -73.961105)",,,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,SEDAN,SEDAN,3717397,7186827,DA11720F-2777-428B-8A4B-D9F1701476DB,OCCUPANT,UNSPECIFIED,17630684.0,74.0,,,,,,,REGISTRANT,M,2017,MOTORIST
2017-07-24,16:30:00,2017-07-24 16:30:00,BRONX,10470,40.895622,-73.87573,"(40.895622, -73.87573)",EAST 233 STREET,HERKIMER PLACE,0.0,0.0,0,0,0,0,0,0,UNSPECIFIED,UNSPECIFIED,CONCRETE MIXER,SEDAN,3717742,7216950,64352C1C-941C-425D-BCC4-0DCCF1EBEC35,OCCUPANT,UNSPECIFIED,17645303.0,34.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-07-12,01:00:00,2017-07-12 01:00:00,BRONX,10460,40.84678,-73.8838,"(40.84678, -73.8838)",SOUTHERN BOULEVARD,EAST 181 STREET,1.0,0.0,0,0,0,0,1,0,FAILURE TO YIELD RIGHT-OF-WAY,FAILURE TO YIELD RIGHT-OF-WAY,SEDAN,STATION WAGON/SPORT UTILITY VEHICLE,3709542,7144366,7ABC8F9E-804C-4B65-B109-1856B846393C,OCCUPANT,UNSPECIFIED,17610317.0,0.0,,,,,,,REGISTRANT,U,2017,MOTORIST
2017-07-14,17:00:00,2017-07-14 17:00:00,MANHATTAN,10010,40.737724,-73.98056,"(40.737724, -73.98056)",,,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,SEDAN,PICK-UP TRUCK,3712633,7143669,5B9AABB2-6BCC-4878-9680-5C71D629E8F9,OCCUPANT,UNSPECIFIED,17609978.0,28.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-07-23,15:40:00,2017-07-23 15:40:00,QUEENS,11426,40.72618,-73.71766,"(40.72618, -73.71766)",,,1.0,0.0,0,0,0,0,1,0,OUTSIDE CAR DISTRACTION,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,MOTORCYCLE,3716947,7265584,E2AE165D-01FA-4118-98BD-96636457F6C3,OCCUPANT,UNSPECIFIED,17668862.0,36.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"FRONT PASSENGER, IF TWO OR MORE PERSONS, INCLUDING THE DRIVER, ARE IN THE FRONT SEAT",LAP BELT & HARNESS,DOES NOT APPLY,PASSENGER,F,2017,MOTORIST
2017-07-28,18:00:00,2017-07-28 18:00:00,BROOKLYN,11207,40.685272,-73.91215,"(40.685272, -73.91215)",,,1.0,0.0,0,0,0,0,1,0,PEDESTRIAN/BICYCLIST/OTHER PEDESTRIAN ERROR/CONFUSION,UNSPECIFIED,PICK-UP TRUCK,SEDAN,3721231,7139849,BDF90FF0-6A99-489F-8976-92511FDB41B8,OCCUPANT,UNSPECIFIED,17608143.0,31.0,,,,,,,REGISTRANT,M,2017,MOTORIST
2017-07-18,22:00:00,2017-07-18 22:00:00,NONE,,40.738194,-73.8492,"(40.738194, -73.8492)",LONG ISLAND EXPRESSWAY,,1.0,0.0,0,0,0,0,1,0,FOLLOWING TOO CLOSELY,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,STATION WAGON/SPORT UTILITY VEHICLE,3715009,7162730,FB12C827-61E7-4F3F-AE7B-1F4E133EF37C,OCCUPANT,INJURED,17619194.0,29.0,NOT EJECTED,CONSCIOUS,NECK,DRIVER,LAP BELT & HARNESS,COMPLAINT OF PAIN,DRIVER,F,2017,MOTORIST
2017-07-19,16:50:00,2017-07-19 16:50:00,NONE,,40.756134,-73.74047,"(40.756134, -73.74047)",LONG ISLAND EXPRESSWAY,,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,SEDAN,PICK-UP TRUCK,3714443,7225489,6DCF6EE1-84EA-470E-B565-5AD0E52DD98B,OCCUPANT,UNSPECIFIED,17649456.0,51.0,,,,,,,REGISTRANT,M,2017,MOTORIST
2017-07-22,12:20:00,2017-07-22 12:20:00,NONE,,40.774853,-73.98067,"(40.774853, -73.98067)",COLUMBUS AVENUE,,0.0,0.0,0,0,0,0,0,0,UNSPECIFIED,UNSPECIFIED,VAN,STATION WAGON/SPORT UTILITY VEHICLE,3716523,7122859,1504C55E-AD07-459D-8A12-D6812AFB2AF1,OCCUPANT,UNSPECIFIED,17599902.0,48.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"MIDDLE REAR SEAT, OR PASSENGER LYING ACROSS A SEAT",UNKNOWN,DOES NOT APPLY,PASSENGER,F,2017,MOTORIST
2017-07-23,11:15:00,2017-07-23 11:15:00,NONE,,40.77855,-73.925674,"(40.77855, -73.925674)",TRIBOROUGH BRIDGE,,4.0,0.0,0,0,0,0,4,0,TRAFFIC CONTROL DISREGARDED,FOLLOWING TOO CLOSELY,SEDAN,STATION WAGON/SPORT UTILITY VEHICLE,3720727,7253228,B03B8DCF-0A08-4920-8591-47C93A4B7C19,OCCUPANT,INJURED,17662758.0,78.0,NOT EJECTED,CONSCIOUS,HEAD,"FRONT PASSENGER, IF TWO OR MORE PERSONS, INCLUDING THE DRIVER, ARE IN THE FRONT SEAT",LAP BELT & HARNESS,COMPLAINT OF PAIN,PASSENGER,F,2017,MOTORIST
2017-07-14,16:55:00,2017-07-14 16:55:00,QUEENS,11385,40.713467,-73.915405,"(40.713467, -73.915405)",,,0.0,0.0,0,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,SEDAN,STATION WAGON/SPORT UTILITY VEHICLE,3715013,7212779,1B16B3E7-29A8-4DE6-A1E0-73D70AC74415,OCCUPANT,UNSPECIFIED,17643357.0,12.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"FRONT PASSENGER, IF TWO OR MORE PERSONS, INCLUDING THE DRIVER, ARE IN THE FRONT SEAT",LAP BELT,DOES NOT APPLY,PASSENGER,F,2017,MOTORIST
2017-07-23,15:00:00,2017-07-23 15:00:00,BROOKLYN,11238,40.67752,-73.972725,"(40.67752, -73.972725)",FLATBUSH AVENUE,PARK PLACE,0.0,0.0,0,0,0,0,0,0,OBSTRUCTION/DEBRIS,,SEDAN,,3717381,7133260,2DD75B0C-F904-418F-91F2-66FC515CA660,OCCUPANT,UNSPECIFIED,17604983.0,58.0,,,,,,,REGISTRANT,M,2017,MOTORIST
2017-07-08,04:00:00,2017-07-08 04:00:00,NONE,,40.74876,-73.8692,"(40.74876, -73.8692)",JUNCTION BOULEVARD,,0.0,0.0,0,0,0,0,0,0,UNSAFE SPEED,UNSPECIFIED,SEDAN,SEDAN,3707881,7053956,E1BA4B4D-F14B-4D4F-951D-6E4B36E6D30D,OCCUPANT,UNSPECIFIED,17567157.0,22.0,,,,,,,REGISTRANT,M,2017,MOTORIST
2017-07-26,08:45:00,2017-07-26 08:45:00,NONE,,40.65605,-73.92361,"(40.65605, -73.92361)",LENOX ROAD,REMSEN AVENUE,0.0,0.0,0,0,0,0,0,0,UNSPECIFIED,UNSPECIFIED,PK,CONCRETE MIXER,3721567,7216956,AB6A12F6-401B-47BB-BC26-0ED0547E6D97,OCCUPANT,UNSPECIFIED,17645308.0,0.0,,,,,,,REGISTRANT,U,2017,MOTORIST
2017-07-09,20:04:00,2017-07-09 20:04:00,NONE,,40.61384,-73.981445,"(40.61384, -73.981445)",65 STREET,,0.0,0.0,0,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE,BUS,3708903,7156883,3DB99859-01D2-4D20-8C58-A171D31F3806,OCCUPANT,UNSPECIFIED,17616354.0,30.0,,,,,,,REGISTRANT,M,2017,MOTORIST
2017-07-08,10:15:00,2017-07-08 10:15:00,STATEN ISLAND,10301,40.61346,-74.100555,"(40.61346, -74.100555)",FOOTE AVENUE,CLOVE ROAD,0.0,0.0,0,0,0,0,0,0,UNSPECIFIED,UNSPECIFIED,SEDAN,SEDAN,3717189,7141637,51493415-65BF-4C67-8103-4B10D182B91B,OCCUPANT,UNSPECIFIED,17609005.0,35.0,,,,,,,REGISTRANT,F,2017,MOTORIST
2017-07-08,12:00:00,2017-07-08 12:00:00,NONE,,40.753708,-73.90299,"(40.753708, -73.90299)",NORTHERN BOULEVARD,,2.0,0.0,0,0,0,0,2,0,UNSAFE LANE CHANGING,UNSAFE LANE CHANGING,SEDAN,STATION WAGON/SPORT UTILITY VEHICLE,3707264,7097211,9C7A0644-482B-4E93-9470-91614953D8F4,OCCUPANT,UNSPECIFIED,17587721.0,0.0,,,,,,,REGISTRANT,,2017,MOTORIST
2017-07-12,16:53:00,2017-07-12 16:53:00,BRONX,10451,40.81881,-73.92828,"(40.81881, -73.92828)",EAST 149 STREET,WALTON AVENUE,0.0,0.0,0,0,0,0,0,0,FOLLOWING TOO CLOSELY,UNSPECIFIED,SEDAN,CARRY ALL,3710265,7184440,394691A3-86A4-492D-AA8F-00DA15E6BA93,OCCUPANT,UNSPECIFIED,17629527.0,65.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-07-10,00:18:00,2017-07-10 00:18:00,NONE,,40.65726,-73.90031,"(40.65726, -73.90031)",LINDEN BOULEVARD,,0.0,0.0,0,0,0,0,0,0,UNSAFE LANE CHANGING,UNSAFE LANE CHANGING,SEDAN,SEDAN,3711060,7138968,C15418FA-2DDD-433C-9761-30C3AB366674,OCCUPANT,UNSPECIFIED,17607736.0,57.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,UNKNOWN,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-07-06,17:30:00,2017-07-06 17:30:00,MANHATTAN,10019,40.764263,-73.983,"(40.764263, -73.983)",,,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,SEDAN,SEDAN,3706207,7080609,2F61972A-60D7-4BAF-BE19-33DE1328017B,OCCUPANT,UNSPECIFIED,17579841.0,0.0,,,,,,,REGISTRANT,U,2017,MOTORIST
2017-07-17,18:45:00,2017-07-17 18:45:00,NONE,,40.778095,-73.9783,"(40.778095, -73.9783)",COLUMBUS AVENUE,,1.0,0.0,0,0,1,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,SEDAN,BIKE,3713225,7121366,EF69507C-3E64-46EE-8EB5-69783B4E95F0,OCCUPANT,UNSPECIFIED,17599183.0,0.0,,,,,,,REGISTRANT,M,2017,MOTORIST
2017-07-20,11:30:00,2017-07-20 11:30:00,QUEENS,11368,40.764053,-73.8422,"(40.764053, -73.8422)",,,1.0,0.0,0,0,0,0,1,0,BACKING UNSAFELY,,STATION WAGON/SPORT UTILITY VEHICLE,,3715205,7176985,010B41D6-57FD-4ABB-A501-BA15A6C34A6F,OCCUPANT,UNSPECIFIED,17626034.0,30.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,UNKNOWN,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-07-15,08:00:00,2017-07-15 08:00:00,BROOKLYN,11223,40.609554,-73.96631,"(40.609554, -73.96631)",AVENUE P,EAST 7 STREET,2.0,0.0,0,0,0,0,2,0,UNSAFE SPEED,,SEDAN,,3712947,7165949,8A2E8D65-D962-4A2B-9223-A3BE89132BBB,OCCUPANT,INJURED,17620741.0,20.0,NOT EJECTED,CONSCIOUS,BACK,"FRONT PASSENGER, IF TWO OR MORE PERSONS, INCLUDING THE DRIVER, ARE IN THE FRONT SEAT",LAP BELT & HARNESS,COMPLAINT OF PAIN,PASSENGER,F,2017,MOTORIST
2017-07-13,12:34:00,2017-07-13 12:34:00,BROOKLYN,11233,40.67594,-73.918304,"(40.67594, -73.918304)",,,0.0,0.0,0,0,0,0,0,0,PASSING TOO CLOSELY,UNSPECIFIED,SEDAN,SEDAN,3710532,7140796,6696B485-8C8F-4158-9636-0F2665EA0CDF,OCCUPANT,UNSPECIFIED,17608622.0,34.0,,,,,,,REGISTRANT,M,2017,MOTORIST
2017-07-18,15:30:00,2017-07-18 15:30:00,BROOKLYN,11207,40.674397,-73.896515,"(40.674397, -73.896515)",LIBERTY AVENUE,PENNSYLVANIA AVENUE,3.0,0.0,0,0,0,0,3,0,UNSPECIFIED,UNSPECIFIED,SEDAN,SEDAN,3714247,7261452,9902D390-3899-418E-A993-87FB0B9AE9F2,OCCUPANT,UNSPECIFIED,17666847.0,30.0,,,,,,,REGISTRANT,F,2017,MOTORIST
2017-07-06,15:15:00,2017-07-06 15:15:00,BROOKLYN,11218,40.653442,-73.97426,"(40.653442, -73.97426)",REEVE PLACE,SHERMAN STREET,0.0,0.0,0,0,0,0,0,0,BACKING UNSAFELY,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,BUS,3706179,7062473,70E20AAA-44A0-478E-9E9E-B998FCA0F16C,OCCUPANT,UNSPECIFIED,17571129.0,0.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,UNKNOWN,UNKNOWN,DOES NOT APPLY,PASSENGER,U,2017,MOTORIST
2017-07-08,22:48:00,2017-07-08 22:48:00,QUEENS,11385,40.691433,-73.89063,"(40.691433, -73.89063)",VERMONT PLACE,CYPRESS AVENUE,4.0,0.0,0,0,0,0,4,0,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,SEDAN,STATION WAGON/SPORT UTILITY VEHICLE,3708022,7086187,97C96B1C-2ACE-4EE5-81FB-119E1D4ECAF9,OCCUPANT,UNSPECIFIED,17582493.0,23.0,,,,,,,REGISTRANT,F,2017,MOTORIST
2017-07-06,13:20:00,2017-07-06 13:20:00,NONE,,40.70775,-73.932304,"(40.70775, -73.932304)",MORGAN AVENUE,JOHNSON AVENUE,1.0,0.0,0,0,0,0,1,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,STATION WAGON/SPORT UTILITY VEHICLE,3706277,7063962,D7FE288D-1DCB-4D2F-B81A-70D4C5384F18,OCCUPANT,UNSPECIFIED,17571885.0,82.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"FRONT PASSENGER, IF TWO OR MORE PERSONS, INCLUDING THE DRIVER, ARE IN THE FRONT SEAT",LAP BELT & HARNESS,DOES NOT APPLY,PASSENGER,F,2017,MOTORIST
